ITEM: TIMESTEP
20000
ITEM: NUMBER OF CELLS
13275
ITEM: BOX BOUNDS oo rs pp
-0.0005 0.029
0 0.0045
-0.5 0.5
ITEM: CELLS id xc yc f_Ttra[*] f_Press[*] f_Mrho[*] f_U[*] f_V[*] f_W[*] 
192 0.01865 5e-05 404.325 1.73215 1.44287e-05 163.758 0.300147 0.300147 
193 0.01875 5e-05 402.962 1.72111 1.43852e-05 164.763 -0.0864089 -0.0864089 
194 0.01885 5e-05 402.844 1.70945 1.42919e-05 166.639 -0.110929 -0.110929 
195 0.01895 5e-05 403.064 1.70115 1.42147e-05 167.29 0.813138 0.813138 
196 0.01905 5e-05 402.826 1.69601 1.41802e-05 167.213 0.360181 0.360181 
197 0.01915 5e-05 402.354 1.68351 1.40922e-05 168.123 0.275167 0.275167 
198 0.01925 5e-05 403.084 1.67508 1.39962e-05 169.384 -0.363909 -0.363909 
199 0.01935 5e-05 401.83 1.66832 1.39832e-05 170.157 -0.638918 -0.638918 
200 0.01945 5e-05 401.42 1.65442 1.38808e-05 170.726 -0.0823463 -0.0823463 
201 0.01955 5e-05 402.601 1.65051 1.38074e-05 171.41 0.366122 0.366122 
202 0.01965 5e-05 401.202 1.63404 1.37173e-05 172.498 -0.145946 -0.145946 
203 0.01975 5e-05 401.628 1.62561 1.36321e-05 173.986 0.14812 0.14812 
204 0.01985 5e-05 400.785 1.61632 1.35826e-05 174.216 -0.205556 -0.205556 
205 0.01995 5e-05 400.937 1.6124 1.35446e-05 174.701 -0.264156 -0.264156 
206 0.02005 5e-05 400.915 1.60071 1.34472e-05 176.345 -0.034496 -0.034496 
207 0.02015 5e-05 401.046 1.59173 1.33673e-05 176.966 0.215243 0.215243 
208 0.02025 5e-05 400.332 1.5763 1.32613e-05 178.301 -0.338979 -0.338979 
209 0.02035 5e-05 400.734 1.57169 1.32093e-05 179.278 0.240574 0.240574 
210 0.02045 5e-05 400.48 1.5587 1.31085e-05 180.59 -0.33196 -0.33196 
211 0.02055 5e-05 399.676 1.55026 1.30637e-05 181.414 -0.63239 -0.63239 
212 0.02065 5e-05 399.006 1.53431 1.2951e-05 182.971 0.356959 0.356959 
213 0.02075 5e-05 398.482 1.52736 1.29093e-05 184.09 -0.0748642 -0.0748642 
214 0.02085 5e-05 398.283 1.51382 1.28012e-05 184.34 0.00665086 0.00665086 
215 0.02095 5e-05 398.586 1.50594 1.27249e-05 186.722 0.0993706 0.0993706 
216 0.02105 5e-05 397.997 1.4954 1.26546e-05 186.621 0.250458 0.250458 
217 0.02115 5e-05 397.243 1.48606 1.25994e-05 187.853 0.289646 0.289646 
218 0.02125 5e-05 397.621 1.47453 1.24897e-05 189.453 -0.285975 -0.285975 
219 0.02135 5e-05 397.391 1.46491 1.24155e-05 190.893 0.31997 0.31997 
220 0.02145 5e-05 396.436 1.45446 1.23566e-05 191.548 0.219088 0.219088 
221 0.02155 5e-05 396.811 1.44264 1.22446e-05 192.853 0.265585 0.265585 
222 0.02165 5e-05 396.338 1.43517 1.21958e-05 193.769 0.172922 0.172922 
223 0.02175 5e-05 395.636 1.42337 1.21169e-05 194.971 -0.508347 -0.508347 
224 0.02185 5e-05 395.734 1.41284 1.20243e-05 196.616 0.382964 0.382964 
225 0.02195 5e-05 394.567 1.39505 1.1908e-05 198.691 -0.176322 -0.176322 
226 0.02205 5e-05 393.612 1.38514 1.18521e-05 200.027 0.269121 0.269121 
227 0.02215 5e-05 393.897 1.38249 1.18209e-05 200.195 -0.379741 -0.379741 
228 0.02225 5e-05 393.856 1.3693 1.17093e-05 202.382 0.193208 0.193208 
229 0.02235 5e-05 392.77 1.35654 1.16323e-05 203.547 0.044699 0.044699 
230 0.02245 5e-05 392.677 1.34878 1.15685e-05 205.04 -0.235898 -0.235898 
231 0.02255 5e-05 392.552 1.34096 1.15051e-05 205.917 -0.432066 -0.432066 
232 0.02265 5e-05 390.81 1.32088 1.13833e-05 208.184 -0.0283118 -0.0283118 
233 0.02275 5e-05 390.852 1.31649 1.13442e-05 209.094 -0.585938 -0.585938 
234 0.02285 5e-05 390.304 1.30444 1.12562e-05 210.741 0.147061 0.147061 
235 0.02295 5e-05 389.976 1.29609 1.11935e-05 212.16 -0.291189 -0.291189 
236 0.02305 5e-05 389.393 1.2842 1.11075e-05 213.696 -0.00158531 -0.00158531 
237 0.02315 5e-05 389.131 1.27379 1.10248e-05 215.235 0.0100515 0.0100515 
238 0.02325 5e-05 388.83 1.26539 1.09606e-05 216.312 -0.0272001 -0.0272001 
239 0.02335 5e-05 387.88 1.25213 1.08724e-05 218.072 0.620344 0.620344 
240 0.02345 5e-05 387.773 1.24322 1.0798e-05 219.833 0.376413 0.376413 
241 0.02355 5e-05 387.012 1.23074 1.07105e-05 221.603 -0.189463 -0.189463 
242 0.02365 5e-05 386.345 1.21672 1.06068e-05 223.237 -0.158165 -0.158165 
243 0.02375 5e-05 385.612 1.20685 1.05408e-05 225.168 0.158721 0.158721 
244 0.02385 5e-05 383.732 1.1926 1.04674e-05 226.475 -0.761528 -0.761528 
245 0.02395 5e-05 383.553 1.18572 1.04118e-05 227.711 0.288358 0.288358 
246 0.02405 5e-05 383.246 1.17254 1.03043e-05 229.996 -0.0606694 -0.0606694 
247 0.02415 5e-05 382.932 1.16146 1.02153e-05 232.434 0.0033013 0.0033013 
248 0.02425 5e-05 381.289 1.14877 1.01473e-05 233.268 0.167233 0.167233 
249 0.02435 5e-05 380.651 1.13674 1.00578e-05 235.23 0.00132573 0.00132573 
250 0.02445 5e-05 380.135 1.1243 9.96127e-06 238.952 -0.50281 -0.50281 
251 0.02455 5e-05 379.172 1.11441 9.8987e-06 239.498 0.460899 0.460899 
252 0.02465 5e-05 378.948 1.10213 9.79541e-06 241.19 0.432516 0.432516 
253 0.02475 5e-05 377.014 1.08707 9.71113e-06 242.942 -0.455435 -0.455435 
254 0.02485 5e-05 375.665 1.07596 9.64643e-06 244.918 -0.81465 -0.81465 
255 0.02495 5e-05 375.752 1.06496 9.54556e-06 247.157 0.775003 0.775003 
256 0.02505 5e-05 375.432 1.05479 9.46249e-06 249.664 -0.682541 -0.682541 
257 0.02515 5e-05 373.726 1.03861 9.35982e-06 252.189 -1.15809 -1.15809 
258 0.02525 5e-05 372.998 1.02761 9.27881e-06 255.071 0.33887 0.33887 
259 0.02535 5e-05 371.755 1.0124 9.17203e-06 257.185 0.188645 0.188645 
260 0.02545 5e-05 371.188 1.00306 9.10133e-06 259.285 -0.0432946 -0.0432946 
261 0.02555 5e-05 369.522 0.994103 9.06067e-06 261.422 -0.141218 -0.141218 
262 0.02565 5e-05 367.89 0.975173 8.92757e-06 264.946 0.227865 0.227865 
263 0.02575 5e-05 366.165 0.960485 8.83452e-06 267.012 0.0933935 0.0933935 
264 0.02585 5e-05 364.415 0.948032 8.76186e-06 269.557 -0.633837 -0.633837 
265 0.02595 5e-05 363.677 0.935489 8.66347e-06 272.417 0.315067 0.315067 
266 0.02605 5e-05 362.994 0.925089 8.58329e-06 275.238 -0.725396 -0.725396 
267 0.02615 5e-05 361.312 0.913779 8.51783e-06 278.464 -0.198752 -0.198752 
268 0.02625 5e-05 360.297 0.900105 8.41401e-06 281.606 0.622948 0.622948 
269 0.02635 5e-05 357.617 0.881799 8.30464e-06 284.59 0.252037 0.252037 
270 0.02645 5e-05 357.009 0.872625 8.23223e-06 287.731 -0.698384 -0.698384 
271 0.02655 5e-05 355.175 0.858408 8.13994e-06 290.472 0.48644 0.48644 
272 0.02665 5e-05 354.869 0.848219 8.05025e-06 293.07 -0.0524398 -0.0524398 
273 0.02675 5e-05 352.998 0.833491 7.95241e-06 296.106 -0.144538 -0.144538 
274 0.02685 5e-05 351.094 0.820186 7.86789e-06 299.061 1.40129 1.40129 
275 0.02695 5e-05 348.263 0.805661 7.79137e-06 302.212 -0.364131 -0.364131 
276 0.02705 5e-05 345.329 0.786762 7.67326e-06 306.009 0.203187 0.203187 
277 0.02715 5e-05 343.627 0.77196 7.5662e-06 309.607 0.117602 0.117602 
278 0.02725 5e-05 343.039 0.760005 7.46178e-06 313.984 0.179006 0.179006 
